#:x t E B
48 4.3 -0.00106262642946 0.000647266922415
49 4.3 -0.000301232146628 0.000239532195291

0 4.35 -0.452078390705 0.641581192559
1 4.35 -0.826420570844 0.932448307201
2 4.35 -0.99711762274 0.99124432314
3 4.35 -0.913795259036 0.800154275655
4 4.35 -0.608528972136 0.413031749776
5 4.35 -0.143533623288 -0.0839114152102
6 4.35 0.349481423492 -0.550043760777
7 4.35 0.761707653183 -0.891908102437
8 4.35 0.980357015021 -0.995100612193
9 4.35 0.951451528375 -0.865584214351
10 4.35 0.694806867607 -0.507198631142
11 4.35 0.246652630157 -0.0263806180529
12 4.35 -0.240239707035 0.453249095364
13 4.35 -0.688802895076 0.840127596471
14 4.35 -0.953440443423 0.988909902289
15 4.35 -0.973877783805 0.914777715702
16 4.35 -0.7755493321 0.605348113814
17 4.35 -0.349888253088 0.126031794683
18 4.35 0.140381191603 -0.348513062525
19 4.35 0.589614012843 -0.766154187383
20 4.35 0.926635463111 -0.994063240354
21 4.35 0.993264169784 -0.936177537837
22 4.35 0.817655404125 -0.685522807125
23 4.35 0.475616286085 -0.262671657295
24 4.35 -0.0303249851172 0.272016431908
25 4.35 -0.531325650379 0.698583241249
26 4.35 -0.846521353722 0.928014874372
27 4.35 -0.9830234582 0.984568447463
28 4.35 -0.914807842576 0.790494874302
29 4.35 -0.563262907641 0.334764372967
30 4.35 -0.0424967645227 -0.183359458573
31 4.35 0.423085431657 -0.587404867298
32 4.35 0.754885337436 -0.867260021404
33 4.35 0.968019937471 -1.00877316913
34 4.35 0.985892963612 -0.896415881874
35 4.35 0.698126647364 -0.473512072151
36 4.35 0.153943957206 0.117130830555
37 4.35 -0.41964368799 0.621378611996
38 4.35 -0.791761629004 0.864839326294
39 4.35 -0.879545304435 0.840902191671
40 4.35 -0.751428561749 0.657231058339
41 4.35 -0.534085591029 0.435845119702
42 4.35 -0.327805640815 0.252419270809
43 4.35 -0.177629103449 0.130027743378
44 4.35 -0.0862561444488 0.0603474989111
45 4.35 -0.037947964393 0.0254797681676
46 4.35 -0.0152531122231 0.00986291672379
47 4.35 -0.00563702830919 0.00352733155638
48 4.35 -0.00191601509119 0.00119301923579
49 4.35 -0.000562743904061 0.000462515290834

0 4.4 -0.217190827235 0.432239076062
1 4.4 -0.662106111683 0.813475170108
2 4.4 -0.942793223664 0.995041169539
3 4.4 -0.986122825957 0.922245108468
4 4.4 -0.784491930693 0.626628393374
5 4.4 -0.386378187047 0.164875664058
6 4.4 0.11021417121 -0.327465604592
7 4.4 0.57376445468 -0.748273062849
8 4.4 0.904021535244 -0.974261421938
9 4.4 0.993363073153 -0.959184729838
10 4.4 0.852910499891 -0.709956472064
11 4.4 0.480614460572 -0.268325434958
12 4.4 0.00165984460288 0.217754865168
13 4.4 -0.479960448361 0.673850478021
14 4.4 -0.85449230753 0.944681799684
15 4.4 -0.989244384862 0.979046383176
16 4.4 -0.906470117229 0.78986364824
17 4.4 -0.579556658257 0.369347918654
18 4.4 -0.0998591626663 -0.116536153341
19 4.4 0.372076681722 -0.572420161068
20 4.4 0.787807918876 -0.917995681706
21 4.4 0.996248656439 -0.993332322765
22 4.4 0.925797597846 -0.830752087404
23 4.4 0.66966635441 -0.496069228388
24 4.4 0.233192110497 0.00932331668907
25 4.4 -0.301524677422 0.511709780585
26 4.4 -0.713447482133 0.834010271538
27 4.4 -0.935717740828 0.982836191886
28 4.4 -0.983989215676 0.925479380039
29 4.4 -0.770433574622 0.581276452522
30 4.4 -0.303361050614 0.0643871127526
31 4.4 0.208061851697 -0.402600563727
32 4.4 0.603258687017 -0.741113618172
33 4.4 0.879964621773 -0.964128724478
34 4.4 1.01285000697 -0.993420612788
35 4.4 0.881364518908 -0.716325447595
36 4.4 0.441288137112 -0.177760331179
37 4.4 -0.151063185286 0.398441423256
38 4.4 -0.641967495055 0.77988725358
39 4.4 -0.867878886505 0.87853604838
40 4.4 -0.831874668765 0.758084926071
41 4.4 -0.644290118834 0.543592280768
42 4.4 -0.424599557391 0.336493807995
43 4.4 -0.244839403155 0.18389838969
44 4.4 -0.125755577681 0.0900790375417
45 4.4 -0.0582610400893 0.0399848785136
46 4.4 -0.0245770053084 0.0162235648897
47 4.4 -0.00950579069197 0.00606903485178
48 4.4 -0.00337110875712 0.00214736917465
49 4.4 -0.00102583408435 0.000872513680343

0 4.45 0.0313066089542 0.195613897325
1 4.45 -0.456916654012 0.644762043435
2 4.45 -0.829455736039 0.93567478069
3 4.45 -0.997490767512 0.988760461705
4 4.45 -0.911581476436 0.799079598458
5 4.45 -0.604768991344 0.405854258524
6 4.45 -0.137160830034 -0.0869034695471
7 4.45 0.352466797023 -0.556314212384
8 4.45 0.768041952571 -0.893421956183
9 4.45 0.977769658658 -0.994424627365
10 4.45 0.953679429946 -0.865135945765
11 4.45 0.687811760451 -0.498801906023
12 4.45 0.242921440846 -0.0256280133399
13 4.45 -0.244237958124 0.461769875984
14 4.45 -0.696360723277 0.841656065717
15 4.45 -0.949997907456 0.987334366592
16 4.45 -0.97693846483 0.917399472757
17 4.45 -0.771370413276 0.595979372083
18 4.45 -0.341493145731 0.122866827642
19 4.45 0.13998874643 -0.350723612699
20 4.45 0.597551809916 -0.775314721402
21 4.45 0.930322527401 -0.99117745777
22 4.45 0.987094852466 -0.932645217091
23 4.45 0.819010929318 -0.687636904988
24 4.45 0.472830912448 -0.254137510118
25 4.45 -0.0417834279814 0.280719035824
26 4.45 -0.533369059056 0.696447872786
27 4.45 -0.844408315748 0.929327215015
28 4.45 -0.988191203081 0.989715025429
29 4.45 -0.915216981634 0.7851532899
30 4.45 -0.552899648037 0.323899631713
31 4.45 -0.035236820315 -0.186130812294
32 4.45 0.421897783582 -0.585645053899
33 4.45 0.755486552567 -0.870885996315
34 4.45 0.974094337518 -1.01461053951
35 4.45 0.988449422379 -0.894659230048
36 4.45 0.691047661321 -0.463285732188
37 4.45 0.142432062995 0.127531934966
38 4.45 -0.426753506331 0.624991196943
39 4.45 -0.791268498071 0.861701915528
40 4.45 -0.874472835018 0.835312193264
41 4.45 -0.746232795744 0.652917825915
42 4.45 -0.531120509313 0.433980351344
43 4.45 -0.327069610772 0.252366206093
44 4.45 -0.178108529878 0.130729818676
45 4.45 -0.087039355648 0.0610963104158
46 4.45 -0.0385815726398 0.0260125907276
47 4.45 -0.0156313017749 0.0101878930806
48 4.45 -0.00578695130683 0.0037745177003
49 4.45 -0.0018245501632 0.00160811518084

0 4.5 0.277753431401 -0.0535268377591
1 4.5 -0.222980668749 0.436632402679
2 4.5 -0.665190473108 0.81722222014
3 4.5 -0.945781621498 0.994806751343
4 4.5 -0.983584252872 0.920966324849
5 4.5 -0.783348230934 0.622044546889
6 4.5 -0.378824357739 0.15942723137
7 4.5 0.112484949824 -0.331309295689
8 4.5 0.58111189198 -0.754096452149
9 4.5 0.903826469665 -0.972038248952
10 4.5 0.994355920869 -0.961727650491
11 4.5 0.850618656424 -0.70238882024
12 4.5 0.4733281885 -0.265597341071
13 4.5 0.000661696939006 0.222790908866
14 4.5 -0.489272349174 0.680792684805
15 4.5 -0.854192886162 0.94146022399
16 4.5 -0.989355215601 0.982732803014
17 4.5 -0.907915100266 0.784942434211
18 4.5 -0.569753387171 0.361654307086
19 4.5 -0.0982022622138 -0.116240409148
20 4.5 0.375855578593 -0.580916952661
21 4.5 0.796392598458 -0.921181257703
22 4.5 0.992162170157 -0.987484322485
23 4.5 0.923654719266 -0.832522870476
24 4.5 0.671255046844 -0.49291419315
25 4.5 0.223548010785 0.0207172295835
26 4.5 -0.308995207906 0.513540221229
27 4.5 -0.710980337725 0.832194494533
28 4.5 -0.938095089689 0.988213226047
29 4.5 -0.988685204225 0.925843354392
30 4.5 -0.764007419709 0.570979756968
31 4.5 -0.292914262702 0.05720026432
32 4.5 0.210005259567 -0.401494474544
33 4.5 0.601782722469 -0.741797971446
34 4.5 0.884188049691 -0.97025203844
35 4.5 1.01842893194 -0.996128271448
36 4.5 0.878848036274 -0.709451162559
37 4.5 0.430758923018 -0.16629380732
38 4.5 -0.16110980721 0.405728475314
39 4.5 -0.645059842453 0.779638457427
40 4.5 -0.86448379679 0.873601490405
41 4.5 -0.826326105342 0.752881446853
42 4.5 -0.640138678741 0.540542584017
43 4.5 -0.422866508579 0.335675336865
44 4.5 -0.244843806211 0.184333596793
45 4.5 -0.126461062172 0.0908557088058
46 4.5 -0.0589863177025 0.0406434458819
47 4.5 -0.0250591048148 0.0166829690568
48 4.5 -0.00969067424023 0.00647884910623
49 4.5 -0.00316576951112 0.00289575523446

0 4.55 0.506718042784 -0.2993190298
1 4.55 0.0254592443234 0.201257809714
2 4.55 -0.460632512893 0.648243909226
3 4.55 -0.833800754834 0.938368209679
4 4.55 -0.996226230216 0.986760646992
5 4.55 -0.911269188628 0.797676611424
6 4.55 -0.598755284719 0.398537304602
7 4.55 -0.133233787772 -0.0891210196215
8 4.55 0.357888399581 -0.564117868066
9 4.55 0.772253499662 -0.89260886883
10 4.55 0.976487181699 -0.996519621141
11 4.55 0.955713062607 -0.861881892685
12 4.55 0.67960172904 -0.492455970649
13 4.55 0.241557497299 -0.0241970764288
14 4.55 -0.251117534259 0.471307275017
15 4.55 -0.701529098057 0.840755309379
16 4.55 -0.947368417648 0.988469786412
17 4.55 -0.981083722821 0.918304356152
18 4.55 -0.764706575892 0.586288911684
19 4.55 -0.335401762345 0.121758930612
20 4.55 0.14021820256 -0.355232517522
21 4.55 0.606920510022 -0.783690049562
22 4.55 0.931752765732 -0.98693413057
23 4.55 0.981881214685 -0.931124702947
24 4.55 0.821453761793 -0.689091086693
25 4.55 0.468186021886 -0.244282880517
26 4.55 -0.0528231948093 0.287902500108
27 4.55 -0.534047657361 0.69407622252
28 4.55 -0.843395036588 0.932028671546
29 4.55 -0.993968640051 0.994436114679
30 4.55 -0.914429052976 0.778729404139
31 4.55 -0.542283416783 0.313559913258
32 4.55 -0.0289580851137 -0.188092317226
33 4.55 0.420537881053 -0.584269771138
34 4.55 0.756814132549 -0.87515658299
35 4.55 0.980405436943 -1.02028295619
36 4.55 0.990510731133 -0.892348044174
37 4.55 0.683573294021 -0.45290108693
38 4.55 0.131042070302 0.13765841885
39 4.55 -0.433532907618 0.628320565507
40 4.55 -0.790611183084 0.858509278325
41 4.55 -0.86945038233 0.829822333013
42 4.55 -0.741154378262 0.648708949663
43 4.55 -0.528226900329 0.432157668823
44 4.55 -0.326343449952 0.252308437478
45 4.55 -0.178566294818 0.131419100542
46 4.55 -0.0877895210844 0.0618596264278
47 4.55 -0.039152832716 0.0266438609223
48 4.55 -0.0158263955761 0.0108589309929
49 4.55 -0.00535739815066 0.00509439541271

0 4.6 0.704052448102 -0.526137597487
1 4.6 0.27266868669 -0.047382962
2 4.6 -0.227944254829 0.440144884679
3 4.6 -0.6694384976 0.821937594296
4 4.6 -0.947305004186 0.993306412426
5 4.6 -0.982574537223 0.921259010967
6 4.6 -0.780695968652 0.615421640913
7 4.6 -0.372431741442 0.156391046765
8 4.6 0.11532766537 -0.337788893112
9 4.6 0.588730347759 -0.757353061388
10 4.6 0.902298679446 -0.971768675264
11 4.6 0.997583203384 -0.963328117522
12 4.6 0.845464495622 -0.694296383506
13 4.6 0.468747022117 -0.26477237972
14 4.6 -0.00208003029938 0.230592527502
15 4.6 -0.498481986097 0.685108100476
16 4.6 -0.852208604632 0.939510438608
17 4.6 -0.992103115008 0.987056302791
18 4.6 -0.907064853211 0.777753074198
19 4.6 -0.560480481812 0.356355398569
20 4.6 -0.0980279271563 -0.116851208756
21 4.6 0.381985626701 -0.59059944778
22 4.6 0.803637037513 -0.922148356738
23 4.6 0.987246885147 -0.982738073207
24 4.6 0.92348352626 -0.835225205973
25 4.6 0.67178576639 -0.487920483493
26 4.6 0.212924369976 0.0316036742351
27 4.6 -0.31486127853 0.514077271157
28 4.6 -0.708590545268 0.831494031569
29 4.6 -0.941771896886 0.994150411012
30 4.6 -0.992756059896 0.925024266136
31 4.6 -0.756623854988 0.560450170596
32 4.6 -0.283111635757 0.0509766670557
33 4.6 0.211236144315 -0.400220391845
34 4.6 0.600770997396 -0.743194590445
35 4.6 0.88899942253 -0.976614284684
36 4.6 1.02378112787 -0.99835355712
37 4.6 0.875794029288 -0.702180736981
38 4.6 0.420114397273 -0.154937617669
39 4.6 -0.17087084252 0.412690678369
40 4.6 -0.647885112997 0.779221112686
41 4.6 -0.861048279874 0.868710662173
42 4.6 -0.820879898245 0.747793356697
43 4.6 -0.636086569445 0.537566978696
44 4.6 -0.421169176667 0.33487383268
45 4.6 -0.244832620268 0.184767859862
46 4.6 -0.1271175684 0.0916718208352
47 4.6 -0.0595957979757 0.0414898415465
48 4.6 -0.0251999274252 0.017769864921
49 4.6 -0.00884007803395 0.00875548009017

0 4.65 0.857685768041 -0.719877871196
1 4.65 0.502679577992 -0.29378305191
2 4.65 0.0194060088786 0.205663313141
3 4.65 -0.464298979002 0.653256334768
4 4.65 -0.838152538052 0.939213199232
5 4.65 -0.994723917889 0.986746622036
6 4.65 -0.911513952848 0.794194483488
7 4.65 -0.591598106652 0.393076967642
8 4.65 -0.131072647777 -0.0927077629183
9 4.65 0.36567694608 -0.571365013831
10 4.65 0.773688653377 -0.891213610063
11 4.65 0.977863295478 -1.00030528284
12 4.65 0.955708186589 -0.855992058344
13 4.65 0.672110851286 -0.488948445164
14 4.65 0.241049906624 -0.0205889160539
15 4.65 -0.260243400042 0.480181293543
16 4.65 -0.703889362109 0.838632289098
17 4.65 -0.946771911927 0.992065642285
18 4.65 -0.984932889959 0.916762772239
19 4.65 -0.756364130174 0.57746927928
20 4.65 -0.331775392562 0.12184144843
21 4.65 0.14195530745 -0.362031419158
22 4.65 0.616849618771 -0.790566157822
23 4.65 0.93111151102 -0.982064169867
24 4.65 0.978149661546 -0.931510743695
25 4.65 0.824370523642 -0.689396940858
26 4.65 0.46175941839 -0.233558625217
27 4.65 -0.0630289045617 0.293495799614
28 4.65 -0.533676184867 0.691844040443
29 4.65 -0.843620839109 0.935989342609
30 4.65 -1.0000694011 0.998515602679
31 4.65 -0.912443938363 0.771377166696
32 4.65 -0.53160944848 0.303859419895
33 4.65 -0.0236308174335 -0.189356806065
34 4.65 0.419128701067 -0.583348568291
35 4.65 0.758852895122 -0.880007786014
36 4.65 0.986878228696 -1.02573991882
37 4.65 0.992070745982 -0.889506313125
38 4.65 0.675742816654 -0.442392624576
39 4.65 0.119791001295 0.147509166003
40 4.65 -0.439993962991 0.631382634884
41 4.65 -0.789803167021 0.855269919881
42 4.65 -0.864479574633 0.824431004308
43 4.65 -0.736187944565 0.644602007377
44 4.65 -0.525397598761 0.430383249796
45 4.65 -0.325611966054 0.252276302576
46 4.65 -0.178950418831 0.132200431049
47 4.65 -0.0883298452653 0.0629746022394
48 4.65 -0.039105186535 0.0283874616109
49 4.65 -0.014217633339 0.0146986298883

0 4.7 0.958191200084 -0.8688235708
1 4.7 0.70083476281 -0.521937372738
2 4.7 0.266563242203 -0.0417050487064
3 4.7 -0.231714210178 0.444331858177
4 4.7 -0.675099285212 0.825886838172
5 4.7 -0.947060219083 0.992382247323
6 4.7 -0.983615297176 0.921281511158
7 4.7 -0.775656871651 0.608443057514
8 4.7 -0.36851832744 0.154445959866
9 4.7 0.120490192746 -0.346164805593
10 4.7 0.594575883773 -0.758021161055
11 4.7 0.901507087144 -0.974296213768
12 4.7 1.00132473526 -0.962453269909
13 4.7 0.838434503151 -0.687543427266
14 4.7 0.466870736918 -0.264183780139
15 4.7 -0.0075209139067 0.240224756374
16 4.7 -0.506062870578 0.686695407917
17 4.7 -0.849983508007 0.939841730435
18 4.7 -0.996773501923 0.990674216791
19 4.7 -0.903619514842 0.769212056324
20 4.7 -0.552756314361 0.353451962935
21 4.7 -0.0983399563484 -0.119151371411
22 4.7 0.390178337633 -0.600594453357
23 4.7 0.809022513181 -0.921154689798
24 4.7 0.982252433995 -0.979555595421
25 4.7 0.925020143841 -0.838253664943
26 4.7 0.670884780165 -0.481199637695
27 4.7 0.201799513223 0.0415957269036
28 4.7 -0.319147514328 0.513637106528
29 4.7 -0.706619025196 0.832031373022
30 4.7 -0.946572651212 1.00036942523
31 4.7 -0.996025147968 0.923027151066
32 4.7 -0.748452992494 0.549876348977
33 4.7 -0.2740404808 0.0456864608438
34 4.7 0.2118731143 -0.398897555963
35 4.7 0.60027788486 -0.745289316268
36 4.7 0.89433121434 -0.983142519346
37 4.7 1.02886348232 -1.00008953724
38 4.7 0.872229529164 -0.694552154526
39 4.7 0.409386360009 -0.143709010968
40 4.7 -0.180347317177 0.419339402009
41 4.7 -0.650458748103 0.778648855805
42 4.7 -0.857579240129 0.86386679914
43 4.7 -0.815531585984 0.742820795491
44 4.7 -0.632121558548 0.53467854688
45 4.7 -0.419476652972 0.334147034722
46 4.7 -0.244705477018 0.185396101459
47 4.7 -0.127400476112 0.0931311296996
48 4.7 -0.0591114632017 0.0442621715551
49 4.7 -0.0222775637365 0.0241000109828

0 4.75 0.999260713327 -0.964065798823
1 4.75 0.855014510016 -0.716978644345
2 4.75 0.497750203702 -0.287538754089
3 4.75 0.0145803730312 0.209289105151
4 4.75 -0.469451085677 0.659230318063
5 4.75 -0.840819327735 0.938716203865
6 4.75 -0.994861084865 0.988450885376
7 4.75 -0.910276680206 0.788494769703
8 4.75 -0.585399753395 0.390146354671
9 4.75 -0.12869602855 -0.0989178783421
10 4.75 0.37422561693 -0.576300596372
11 4.75 0.773303076582 -0.891253495829
12 4.75 0.981806108989 -1.00388350387
13 4.75 0.952848093847 -0.84880080583
14 4.75 0.666855894732 -0.487867626953
15 4.75 0.239651869524 -0.0141966050798
16 4.75 -0.270249435143 0.487048678753
17 4.75 -0.703916532958 0.836748135965
18 4.75 -0.948757564108 0.997241567954
19 4.75 -0.98729321011 0.912675544666
20 4.75 -0.747438447359 0.570416896181
21 4.75 -0.330278542273 0.12211341356
22 4.75 0.145738149422 -0.37074097259
23 4.75 0.626470281792 -0.795512324942
24 4.75 0.928835248945 -0.977295632312
25 4.75 0.976196473018 -0.933501129415
26 4.75 0.827164738891 -0.688224520896
27 4.75 0.45377253063 -0.222434807824
28 4.75 -0.0720927554063 0.297543910067
29 4.75 -0.532598788065 0.690075451903
30 4.75 -0.845142471842 0.941031504186
31 4.75 -1.00622428028 1.00178702194
32 4.75 -0.90930456603 0.763263264355
33 4.75 -0.521051771741 0.29488140558
34 4.75 -0.019205332882 -0.190039449874
35 4.75 0.417779724506 -0.582934564439
36 4.75 0.761577871329 -0.885374445321
37 4.75 0.993444006718 -1.030938796
38 4.75 0.99312859984 -0.886159610434
39 4.75 0.667593550763 -0.431791641419
40 4.75 0.10869322424 0.157084647827
41 4.75 -0.446148457102 0.634193038101
42 4.75 -0.788855855743 0.851993689117
43 4.75 -0.859557647896 0.819144953995
44 4.75 -0.731313340741 0.640625141202
45 4.75 -0.522572960695 0.428765961214
46 4.75 -0.324686848237 0.252624095343
47 4.75 -0.178679230918 0.134128369004
48 4.75 -0.0869845457791 0.0673441167388
49 4.75 -0.0339881494741 0.0385845711092

0 4.8 0.978156691142 -0.999737087821
1 4.8 0.956190619068 -0.866719357015
2 4.8 0.697649151057 -0.516524390488
3 4.8 0.26060375598 -0.0375188887893
4 4.8 -0.23568405612 0.45027791688
5 4.8 -0.680658845564 0.82781110291
6 4.8 -0.946553829955 0.993552125103
7 4.8 -0.985366278407 0.919228675216
8 4.8 -0.769217818493 0.60314538547
9 4.8 -0.366642587376 0.151483816563
10 4.8 0.128225721058 -0.354516617555
11 4.8 0.597655055602 -0.75751257802
12 4.8 0.90306295678 -0.979013199279
13 4.8 1.0036696954 -0.958753782271
14 4.8 0.83126369181 -0.683332150349
15 4.8 0.466641866308 -0.262182497961
16 4.8 -0.0156057467971 0.250209099335
17 4.8 -0.511111724169 0.686269728871
18 4.8 -0.84890533053 0.942762216976
19 4.8 -1.0022218507 0.992524259408
20 4.8 -0.897883679407 0.760433572803
21 4.8 -0.547190928495 0.352491655894
22 4.8 -0.0981530161365 -0.123564594222
23 4.8 0.399851317666 -0.610069245319
24 4.8 0.812334663083 -0.918679354379
25 4.8 0.977855839801 -0.978172092551
26 4.8 0.927848977694 -0.841034061047
27 4.8 0.668345633948 -0.472994205753
28 4.8 0.190637388825 0.0504130856777
29 4.8 -0.321979098186 0.512559289332
30 4.8 -0.705344078844 0.833850390301
31 4.8 -0.952287737552 1.00661005876
32 4.8 -0.998366108484 0.919897692036
33 4.8 -0.739670294821 0.539426292216
34 4.8 -0.265758621573 0.0412808077198
35 4.8 0.212033758883 -0.397632281533
36 4.8 0.600342354289 -0.748058533418
37 4.8 0.90011621496 -0.989769761532
38 4.8 1.03364035584 -1.0013344117
39 4.8 0.868182537138 -0.686601532809
40 4.8 0.398603636354 -0.132622320246
41 4.8 -0.18954093644 0.425687178954
42 4.8 -0.652793197099 0.777938812171
43 4.8 -0.854074659028 0.859089446033
44 4.8 -0.810247325665 0.738022152517
45 4.8 -0.628132427259 0.532079386194
46 4.8 -0.417445203518 0.334124337648
47 4.8 -0.243445744792 0.188014439437
48 4.8 -0.124511501637 0.0999540902464
49 4.8 -0.0504540156972 0.0603051736754

0 4.85 0.896053144866 -0.973336284793
1 4.85 0.99847061885 -0.962445263769
2 4.85 0.853225235027 -0.713465368876
3 4.85 0.491776318328 -0.282124789202
4 4.85 0.0109930341917 0.213848593962
5 4.85 -0.476121807843 0.664320694901
6 4.85 -0.841581262992 0.938774553769
7 4.85 -0.997192613234 0.990054589939
8 4.85 -0.906559568541 0.782133227602
9 4.85 -0.581633837991 0.388672450485
10 4.85 -0.124234160951 -0.107368314653
11 4.85 0.38148224405 -0.578492045879
12 4.85 0.772992795853 -0.893938828739
13 4.85 0.986971661145 -1.00552159503
14 4.85 0.9475931199 -0.842101903098
15 4.85 0.664374326812 -0.487911367606
16 4.85 0.236047789239 -0.00539728832579
